Paper ID,Type,Title,github,Author(s)
2501,Poster,Free supervision from video games,,"Philipp Krahenbuhl,"
2503,Poster,Adversarially Learned One-Class Classifier for Novelty Detection,,"Mohammad Sabokrou, Institute for Research in Fundamental Sciences (IPM); Mohammad Khalooie, ; Mahmood Fathi, ; Ehsan Adeli, Stanford University"
2508,Poster,"Fast, Simple, and Effective Resource-Constrained Structure Learning of Deep Networks",,"Ariel Gordon, Google; Elad Eban, Google; Bo Chen, Google; ofir Nachum, Google; Tien-Ju Yang, Massachusetts Institute of Technology; Edward Choi, Georgia Institute of Technology"
2509,Poster,Resource Aware Person Re-identification across Multiple Resolutions,,"Yan Wang, Cornell university; Lequn Wang, Cornell University; yurong you, shang hai jiao tong university; xu zou, tsinghua university; Vincent Chen, cornell university; Serena Li, CORNELL UNIVERSITY; Bharath Hariharan, Cornell University; Gao Huang, ; Kilian Weinberger, Cornell University"
2517,Poster,Zero-Shot Visual Recognition using Semantics-Preserving Adversarial Embedding Networks,,"Long Chen, ZJU; Hanwang Zhang, Columbia University; Jun Xiao, ZJU; Wei Liu, ; Shih-Fu Chang,"
2518,Poster,Learning and Using the Arrow of Time,,"Donglai Wei, MIT; Andrew Zisserman, Oxford; William Freeman, MIT/Google; Joseph Lim, University of Southern California"
2519,Poster,Optimizing Filter Size in Convolutional Neural Networks for Facial Action Unit Recognition,,"Shizhong Han, 1986; zibo Meng, ; Zhiyuan Li, University of South Carolina; JAMES O'REILLY, University of South Carolina; Jie Cai, University of South Carolina; Xiaofeng Wang, University of South Carolina; Yan Tong, University of South Carolina"
2529,Poster,Gaze Prediction in Dynamic $360^\circ$ Immersive Videos,,"Yanyu Xu, Shanghaitech University; Yanbing Dong, ; Junru Wu, ; Zhengzhong Sun, ; Zhiru Shi, ; Jingyi Yu, ; Shenghua Gao, ShanghaiTech University"
2542,Poster,Modulated Convolutional Networks,,"Xiaodi Wang, Beihang University; Baochang Zhang, ; Ce Li, CUMTB; Rongrong Ji, ; jungong han, ; Xianbin Cao, Beihang University; jianzhuang liu,"
2561,Poster,SeedNet : Automatic Seed Generation with Deep Reinforcement Learning for Robust Interactive Segmentation,,"Gwangmo Song, Seoul National University; Heesoo Myeong, Samsung; Kyoung Mu Lee,"
2566,Poster,Optical Flow Guided Feature: A Motion Representation for Video Action Recognition,,"Shuyang Sun, The University of Sydney; Zhanghui Kuang, Sense Time; Wanli Ouyang, The University of Sydney; Lu Sheng, The Chinese University of HK; Wei Zhang,"
2578,Poster,Preserving Semantic Relations for Zero-Shot Learning,,"Yashas Annadani, NITK; Soma Biswas, Indian Institute of Science"
2582,Poster,What have we learned from deep representations for action recognition?,,"Christoph Feichtenhofer, ; Axel Pinz, Graz University of Technology; Richard Wildes, York University; Andrew Zisserman, Oxford"
2588,Poster,Neural Style Transfer via Meta Networks,,"Falong Shen, Peking University; Shuicheng Yan, ; Gang Zeng, Peking University"
2599,Poster,InverseFaceNet: Deep Monocular Inverse Face Rendering at over 250 Hz,,"Hyeongwoo Kim, MPII; Michael Zollh_er, MPI Informatics; Ayush Tewari, MPI Informatics; Justus Thies, Technical University of Munich; Christian Richardt, University of Bath; Christian Theobalt, MPI Informatics"
2601,Poster,"People, Penguins and Petri Dishes: Adapting Object Counting Models To New Visual Domains And Object Types Without Forgetting",,"Mark Marsden, Dublin City University; Kevin McGuinness, DCU ; Suzanne Little, DCU; Ciara Keogh, University College Dublin, Ireland; Noel O'Connor, DCU"
2602,Poster,Multi-Frame Quality Enhancement for Compressed Video,,"Ren Yang, Beihang University; Mai Xu, Beihang University; Zulin Wang, Beihang University; Tianyi Li, Beihang University"
2604,Poster,DiverseNet: When One Right Answer Is Not Enough,,"Michael Firman, UCL; Neill Campbell, University of bath; Lourdes Agapito, University College London; Gabriel Brostow, University College London UK"
2605,Poster,Beyond the Pixel-Wise Loss for Topology-Aware Delineation,,"Agata Mosinska, EPFL; Pablo Marquez Neila, EPFL; Mateusz Kozinski, ; Pascal Fua,"
2618,Poster,A Perceptual Measure for Deep Single Image Camera Calibration,,"Yannick Hold-Geoffroy, Universit Laval; Kalyan Sunkavalli, Adobe Systems Inc.; Jonathan Eisenmann, Adobe Systems; Matthew Fisher, Adobe; Emiliano Gambaretto, Adobe Systems; Sunil Hadap, ; Jean-Francois Lalonde, Laval University"
2619,Poster,Show Me a Story: Towards Coherent Neural Story Illustration,,"Hareesh Ravi, Rutgers University; Lezi Wang, Rutgers; Carlos Muniz, Rutgers University; Leonid Sigal, University of British Columbia; Mubbasir Kapadia, Rutgers University"
2624,Poster,Towards Universal Representation for Unseen Action Recognition,,"Yi Zhu, University of California Merced; Yang Long, Newcastle University; Yu Guan, Newcastle University; Shawn Newsam, ; Ling Shao, University of East Anglia"
2628,Poster,A Causal And-Or Graph Model for Visibility Fluent Reasoning in Tracking Interacting Objects,,"Yuanlu Xu, University of California, Los Angeles; Lei Qin, Institute of Computing Technology, Chinese Academy of Sciences; Xiaobai Liu, San Diego State University; Song-Chun Zhu,"
2633,Poster,Sparse Photometric 3D Face Reconstruction Guided by Morphable Models,,"Xuan Cao, ShanghaiTech University; Zhang Chen, ShanghaiTech University; jingyi Yu, Shanghai Tech University; Anpei Chen,"
2635,Poster,Deep Adversarial Subspace Clustering,,"Pan Zhou, National university of singapo; Yunqing Hou, NUS; Jiashi Feng,"
2636,Poster,Multimodal Visual Concept Learning with Weakly Supervised Techniques,,"Giorgos Bouritsas, NTUA; Petros Koutras, NTUA; Athanasia Zlatintsi, NTUA; Petros Maragos, NTUA"
2640,Poster,"ICE-BA: Efficient, Consistent and Efficient Bundle Adjustment for Visual-Inertial SLAM",,"Haomin Liu, Baidu; Mingyu Chen, Baidu; Guofeng Zhang, Zhejiang University; Hujun Bao, Zhejiang University; Yingze Bao, Baidu LLC"
2644,Poster,KIPPI: KInetic Polygonal Partitioning of Images,,"Jean-Philippe Bauchet, Inria; Florent Lafarge,"
2647,Poster,Planar Shape Detection at Structural Scales,,"Hao Fang, Inria; Florent Lafarge, ; Mathieu Desbrun, Caltech"
2648,Poster,A Closer Look at Spatiotemporal Convolutions for Action Recognition,,"Du Tran, Dartmouth College; heng Wang, ; Lorenzo Torresani, Darthmout College, USA; Jamie Ray, Facebook; Manohar Paluri,"
2662,Poster,Reconstruction Network for Video Captioning,,"Bairui Wang, ; Lin Ma, Tencent AI Lab; Wei Zhang, ; Wei Liu,"
2666,Poster,DOTA: A Large-scale Dataset for Object Detection in Aerial Images,,"Gui-Song Xia, Wuhan University; Xiang Bai, Huazhong University of Science and Technology; Jian Ding, Wuhan University; Zhen Zhu, Huazhong University of Science and Technology; Serge Belongie, ; Jiebo Luo, University of Rochester; Mihai Datcu, ; Marcello Pelillo, University of Venice; Liangpei Zhang, Wuhan University"
2695,Poster,Tight Nonconvex Relaxation of MAP Inference,,"D. Khu L-Huu, Inria & CentraleSup_ec, Universit Paris-Saclay; Nikos Paragios, Ecole Centrale de Paris"
2697,Poster,Weakly Supervised Phrase Localization with Multi-Scale Anchored Transformer Network,,"Fang Zhao, National University of Singapore; Jianshu Li, National University of Singapo; Jian Zhao, NUS; Jiashi Feng,"
2701,Poster,Variational Autoencoders for Deforming 3D Mesh Models,,"Qingyang Tan, UCAS; Lin Gao, Chinese Academy of Sciences; Yu-Kun Lai, Cardiff University; Shihong Xia, Institute of Computing Technology, CAS, Beijing, China"
2703,Poster,DeepMVS: Learning Multi-View Stereopsis,,"Po-Han Huang, University of Illinois, U-C; Kevin Matzen, Facebook; Johannes Kopf, Facebook; Narendra Ahuja, University of Illinois at Urbana-Champaign, USA; Jia-Bin Huang, Virginia Tech"
2705,Poster,HydraNets: Specialized Dynamic Architectures for Efficient Inference,,"Ravi Teja Mullapudi, Carnegie Mellon University; Noam Shazeer, Google; William Mark, Google; Kayvon Fatahalian, Stanford"
2709,Poster,Feature Generating Networks for Zero-Shot Learning,,"Yongqin Xian, Max Planck Institute; Tobias Lorenz, Max Planck Institute for Informatics; Bernt Schiele, MPI Informatics Germany; Zeynep Akata, University of Amsterdam"
2711,Poster,Deep Image Prior,,"Dmitry Ulyanov, Skoltech; Andrea Vedaldi, U Oxford; Victor Lempitsky,"
2715,Poster,Pix3D: Dataset and Methods for 3D Object Modeling from a Single Image,,"Xingyuan Sun, Shanghai Jiao Tong University; Jiajun Wu, MIT; Xiuming Zhang, MIT; Zhoutong Zhang, MIT; Tianfan Xue, Google; Joshua Tenenbaum, ; William Freeman, MIT/Google"
2722,Poster,Defense against Universal Adversarial Perturbations,,"NAVEED AKHTAR, UNIVERSITY OF WESTERN AUSTRALI; Jian Liu, UWA; Ajmal Mian, UWA"
2723,Poster,Structure from Recurrent Motion: From Rigidity to Recurrency,,"Xiu Li, Tsinghua University; Hongdong Li, Australian National University; Hanbyul Joo, CMU; Yebin Liu, Tsinghua University; Yaser Sheikh,"
2730,Poster,Revisiting Oxford and Paris: Large-Scale Image Retrieval Benchmarking,,"Filip Radenovic, CTU Prague; Ahmet Iscen, Inria; Giorgos Tolias, Czech Technical University in Prague; Yannis Avrithis, Inria; Ondrej Chum, Czech Technical University in Prague"
2735,Poster,DecideNet: Counting Varying Density Crowds Through Attention Guided Detection and Density Estimation,,"Jiang Liu, Carnegie Mellon University; Chenqiang Gao, Chongqing University of Posts and Telecommunications; Deyu Meng, Xi'an Jiaotong University; Alexander Hauptmann,"
2738,Poster,Deeply Learned Filter Response Functions for Hyperspectral Reconstruction,,"Shijie Nie, NII, Japan; Lin Gu, National Institute of Informatics; Yinqiang Zheng, National Institute of Informatics, Japan; Antony Lam, Saitama University; Nobutaka Ono, Tokyo Metropolitan University; Imari Sato, National Institute of Informatics, Japan"
2742,Poster,Learning Strict Identity Mappings in Deep Residual Networks,,"Xin Yu, University of Utah; Srikumar Ramalingam, ; Zhiding Yu, Carnegie Mellon University"
2744,Poster,Face Detector Adaptation without Negative Transfer or Catastrophic Forgetting,,"Muhammad Abdullah Jamal, University of Central Florida; Haoxiang Li, Adobe Research; Boqing Gong, University of Central Florida"
2752,Poster,"Multi-Evidence Fusion and Filtering for Weakly Supervised Object Recognition, Detection and Segmentation",,"Weifeng Ge, The University of Hong Kong; Yizhou Yu, The University of Hong Kong"
2763,Poster,SketchMate: Deep Hashing for Million-Scale Human Sketch Retrieval,,"Peng Xu, Beijing University of Posts an; Yongye Huang, Beijing University of Posts and Telecommunications; Tongtong Yuan, Beijing University of Posts and Telecommunications; Kaiyue Pang, QMUL; Yi-Zhe Song, ; Tao Xiang, Queen Mary University of London; Timothy Hospedales, University of Edinburgh; Zhanyu Ma, Beijing University of Posts and Telecommunications ; Jun Guo, Beijing University of Posts and Telecommunications"
2764,Poster,Dynamic Graph Generation Network: Generating Relational Knowledge from Diagrams,,"Daesik Kim, Seoul National University; YoungJoon Yoo, ; JeeSoo Kim, Seoul national university; SangKuk Lee, Seoul National University; Nojun Kwak, Seoul National University"
2767,Poster,Jerk-Aware Video Acceleration Magnification,,"Shoichiro Takeda, NTT Media Intelligence Lab.; Kazuki Okami, NTT Media Intelligence Lab.; Dan Mikami, NTT Media Intelligence Lab.; Megumi Isogai, NTT Media Intelligence Lab.; Hideaki Kimata, NTT Media Intelligence Lab."
2777,Poster,Appearance-and-Relation Networks for Video Classification,,"Limin Wang, ETH Zurich; Wei Li, Google; Wen Li, ETH; Luc Van Gool, KTH"
2778,Poster,Fast Spectral Ranking for Similarity Search,,"Ahmet Iscen, Inria; Yannis Avrithis, Inria; Giorgos Tolias, Czech Technical University in Prague; Teddy Furon, ; Ondrej Chum, Czech Technical University in Prague"
2779,Poster,Mining on Manifolds: Metric Learning without Labels,,"Ahmet Iscen, Inria; Giorgos Tolias, Czech Technical University in Prague; Yannis Avrithis, Inria; Ondrej Chum, Czech Technical University in Prague"
2781,Poster,From source to target and back: Symmetric Bi-Directional Adaptive GAN,,"Paolo Russo, University of Rome La Sapienza; Fabio Carlucci, University of Rome La Sapienza; Tatiana Tommasi, Italian Institute of Tecnology; Barbara Caputo, University of Rome La Sapienza, Italy"
2788,Poster,Referring Image Segmentation via Recurrent Refinement Networks,,"Ruiyu Li, CUHK; Kaican Li, CUHK; Yi-Chun Kuo, CUHK; Michelle Shu, ; Xiaojuan Qi, CUHK; Xiaoyong Shen, CUHK; Jiaya Jia, Chinese University of Hong Kong"
2790,Poster,Defense against adversarial attacks using guided denoiser,,"Fangzhou Liao, Tsinghua University; Ming Liang, ; Yinpeng Dong, Tsinghua Univeristy; Tianyu Pang, Tsinghua University; Jun Zhu, Tsinghua University; Xiaolin Hu, Tsinghua University"
2797,Poster,Disentangling Factors of Variation by Mixing Them,,"Qiyang HU, University of bern; Attila Szabo, University of Bern; Tiziano Portenier, ; Matthias Zwicker, ; Paolo Favaro, Bern University, Switzerland"
2798,Poster,LSTM Pose Machines,,"Yue Luo, SenseTime; Jimmy Ren, SenseTime Group Limited; Zhouxia Wang, SenseTime; Wenxiu Sun, SenseTime Group Limited; Jinshan Pan, UC Merced; Jianbo Liu, SenseTime; Jiahao Pang, SenseTime Group Limited; Liang Lin,"
2799,Poster,CNN based Learning using Reflection and Retinex Models for Intrinsic Image Decomposition,,"Anil Baslamisli, University of Amsterdam; Hoang-An Le, University of Amsterdam; Theo Gevers, University of Amsterdam"
2813,Poster,Learning Rich Features for Image Manipulation Detection,,"Peng Zhou, University of Maryland, Colleg; Xintong Han, University of Maryland; Vlad Morariu, University of Maryland; Larry Davis, University of Maryland, USA"
2819,Poster,"GeoNet: Unsupervised Learning of Dense Depth, Optical Flow and Camera Pose",,"Zhichao Yin, Sensetime Group Limited; Jianping Shi, SenseTime"
2821,Poster,Translating and Segmenting Multimodal Medical Volumes with Cycle- and Shape-Consistency Generative Adversarial Network,,"Zizhao Zhang, University of Florida; Lin Yang, ; Yefeng Zheng, Simens"
2828,Poster,Human Semantic Parsing for Person Re-identification,,"Mahdi Kalayeh, UCF; Emrah Basaran, ; Mubarak Shah, UCF"
2833,Poster,Ring loss: Convex Feature Normalization for Face Recognition,,"Yutong Zheng, Carnegie Mellon University; Dipan Pal, Carnegie Mellon University; Marios Savvides,"
2834,Poster,Learned Shape-Tailored Descriptors for Segmentation,,"Naeemullah Khan, KAUST; Ganesh Sundaramoorthi,"
2835,Poster,ScanComplete: Large-Scale Scene Completion and Semantic Segmentation for 3D Scans,,"Angela Dai, ; Daniel Ritchie, Brown University; Martin Bokeloh, Google; Scott Reed, Google; Juergen Sturm, Google; Matthias Niener, Technical University of Munich"
2837,Poster,GeoNet: Geometric Neural Network for Joint Depth and Surface Normal Estimation,,"Xiaojuan Qi, CUHK; Renjie Liao, ; Zhengzhe Liu, CUHK; Raquel Urtasun, University of Toronto; Jiaya Jia, Chinese University of Hong Kong"
2839,Poster,Learning Compressible 360 Video Isomers,,"Yu-Chuan Su, UT Austin; Kristen Grauman,"
2844,Poster,Geometric robustness of deep networks: analysis and improvement,,"Can Kanbak, EPFL; Seyed-Mohsen Moosavi-Dezfooli, ; Pascal Frossard,"
2848,Poster,Weakly Supervised Facial Action Unit Recognition through Adversarial Training,,"Guozhu Peng, USTC; Shangfei Wang,"
2852,Poster,Disentangling Features in 3D Face Shapes for Joint Face Reconstruction and Recognition,,"Feng Liu, Sichuan University; Dan Zeng, Sichuan University; Qijun Zhao, Sichuan University; Xiaoming Liu, Michigan State University"
2859,Poster,View Extrapolation of Human Body from a Single Image,,"Hao Zhu, Nanjing University; hao Su, ; Peng Wang, Baidu; Xun Cao, EE Department, Nanjing Univ; Ruigang Yang, University of Kentucky"
2864,Poster,Adversarially Occluded Samples for Person Re-identification,,"Houjing Huang, CASIA; Dangwei Li, ; Zhang Zhang, ; Xiaotang Chen, ; Kaiqi Huang,"
2873,Poster,Single-Image Depth Estimation Based on Fourier Domain Analysis,,"Jaehan Lee, Korea University; Minhyeok Heo, Korea Unversity; Kyung-Rae Kim, Korea University; Chang-Su Kim,"
2896,Poster,Classifier Learning with Prior Probabilities for Facial Action Unit Recognition,,"Yong Zhang, CASIA; Weiming Dong, ; Bao-Gang Hu, CASIA; Qiang Ji, RPI"
2906,Poster,Stacked Conditional Generative Adversarial Networks for Jointly Learning Shadow Detection and Shadow Removal,,"Jifeng Wang, NJUST; Xiang Li, NJUST; Jian Yang, Nanjing University of Science and Technology"
2914,Poster,Image Restoration by Estimating Frequency Distribution of Local Patches,,"Jaeyoung Yoo, Seoul National University; Sang ho Lee, Seoul National University; Nojun Kwak, Seoul National University"
2916,Poster,Fully Convolutional Attention Network for Multimodal Reasoning,,"Haoqi Fan, Carnegie Mellon University; Jiatong Zhou,"
2932,Poster,Domain Generalization with Adversarial Feature Learning,,"Haoliang Li, Nanyang Technological Universi; Sinno Jilain Pan, Nanyang Technological University, Singapore; Shiqi Wang, City University of Hong Kong; Alex Kot,"
2936,Poster,Camera Pose Estimation with Unknown Principal Point,,"Viktor Larsson, Lund University; Zuzana Kukelova, Czech Technical University in Prague; Yinqiang Zheng, National Institute of Informatics, Japan"
2946,Poster,AMNet: Memorability Estimation with Attention,,"Jiri Fajtl, Kingston University; Vasileios Argyriou, Kingston University; Dorothy Monekosso, Leeds Beckett; Paolo Remagnino, Kingston University"
2954,Poster,Image Blind Denoising With Generative Adversarial Network Based Noise Modeling,,"Jingwen Chen, Sun Yat-sen University; Jiawei Chen, Sun Yat-sen University; Hongyang Chao, Sun Yat-sen University; Ming Yang,"
2967,Poster,Geometry-Aware Network for Non-Rigid Shape Prediction from a Single View,,"Albert Pumarola, IRI (CSIC-UPC); Antonio Agudo, IRI (CSIC-UPC); Lorenzo Porzi, Mapillary Research; Alberto Sanfeliu, IRI (CSIC-UPC); Vincent Lepetit, University of Bordeaux; Francesc Moreno-Noguer, Institut de Robotica i Informatica Industrial (UPC/CSIC)"
2970,Poster,Event-based Vision meets Deep Learning on Steering Prediction for Self-driving Cars,,"Antonio Loquercio, University of Zurich; Ana Maqueda, Universidad Politecnica de Madrid; Guillermo Gallego, University of Zurich; Narciso Garcia, Universidad Politecnica de Madrid; Davide Scaramuzza, University of Zurich"
2979,Poster,PoTion: Pose MoTion Representation for Action Recognition,,"Vasileios Choutas, Naver Labs Europe; Philippe Weinzaepfel, Xerox; Jerome Revaud, Naver Labs Europe; Cordelia Schmid, INRIA Grenoble, France"
2986,Poster,Deep Lesion Graph in the Wild: Relationship Learning and Organization of Significant Radiology Image Findings in a Diverse Large-scale Lesion Database,,"Ke Yan, National Institute of Health; Xiaosong Wang, NIH; Le Lu, Nvidia Corp; Ling Zhang, NIH; Adam Harrison, National Institutes of Health; MOHAMMADHADI Bagheri, NIH; Ronald Summers,"
2988,Poster,Inverse Composition Discriminative Optimization for Point Cloud Registration,,"Jayakorn Vongkulbhisal, Carnegie Mellon University; Be_t Irastorza Ugalde, ; Fernando de la Torre, ; Jo_ Costeira,"
2992,Poster,Dense Decoder Shortcut Connections for Single-Pass Semantic Segmentation,,"Piotr Bilinski, University of Oxford; Victor Prisacariu, Oxford"
2998,Poster,Logo Synthesis and Manipulation with Clustered Generative Adversarial Networks,,"Alexander Sage, ETH Zurich; Eirikur Agustsson, ETH Zurich; Radu Timofte, ETH Zurich; Luc Van Gool, KTH"
3005,Poster,"OL: Orthogonal Low-rank Embedding, A Plug and Play Geometric Loss for Deep Learning",,"Jose Lezama, Universidad de la Republica, Uruguay; Qiang Qiu, ; Pablo Mus, Universidad de la Republica, Uruguay; Guillermo Sapiro, Duke"
3009,Poster,Efficient parametrization of multi-domain deep neural networks,,"Sylvestre-Alvise Rebuffi, University of Oxford; Hakan Bilen, University of Oxford; Andrea Vedaldi, U Oxford"
3010,Poster,Learning Answer Embeddings for Visual Question Answering,,"Hexiang Hu, ; Wei-Lun Chao, USC; Fei Sha, University of Southern California"
3012,Poster,Pixar: Real-time 3D Object Detection from Point Clouds,,"Bin Yang, Uber ATG, UofT; Wenjie Luo, Uber ATG.; UofT; Raquel Urtasun, University of Toronto"
3026,Poster,Sim2Real View Invariant Visual Servoing by Recurrent Control,,"Fereshteh Sadeghi, University of Washington; Alexander Toshev, Google; Sergey Levine, UC Berkeley"
3027,Poster,Spanning Patches: Deep Patch Selection for Fast Multi-View Stereo,,"Alex Poms, Carnegie Mellon University; Shoou-I Yu, Oculus; Chenglei Wu, Oculus; Yaser Sheikh,"
3028,Poster,Efficient Large-scale Approximate Nearest Neighbor Search on OpenCL FPGA,,"Jialiang Zhang, University of Wisconsin-Madiso; Soroosh Khoram, UW-Madison; Jing Li, University of Wisconsin-Madison"
3035,Poster,Learning distributions of shape trajectories from longitudinal datasets: a hierarchical model on a manifold of diffeomorphisms,,"Alexandre B_e, Brain and Spine Institute; Olivier Colliot, Institut du Cerveau et de la Moelle _ini_e; Stanley Durrleman, Institut du Cerveau et de la Moelle _ini_e"
3057,Poster,Geometry Aware Optimization for Deep Learning: The Good Practice,,"SOUMAVA KUMAR ROY, AUSTRALIAN NATIONAL UNIVERSITY; Zakaria Mhammedi, Data61, CSIRO; Mehrtash Harandi, Australian National University"
3063,Poster,Good View Hunting: Learning Photo Composition from 1 Million View Pairs,,"Zijun Wei, Stony Brook University; Jianming Zhang, Adobe Research; Minh Hoai, Stony Brook University; Xiaohui Shen, Adobe Research; Zhe Lin, Adobe Systems, Inc.; Radom_ Mech, ; Dimitris Samaras,"
3073,Poster,Analyzing Filters Toward Efficient ConvNet,,"Takumi Kobayashi,"
3075,Poster,Bilateral Ordinal Relevance Multi-instance Regression for Facial Action Unit Intensity Estimation,,"Yong Zhang, CASIA; Rui Zhao, Rensselaer Polytechnic Institu; Weiming Dong, ; Bao-Gang Hu, CASIA; Qiang Ji, RPI"
3102,Poster,Interpretable Video Captioning via Trajectory Structured Localization,,"Xian Wu, Sysu; Guanbin Li, ; Liang Lin,"
3107,Poster,Joint Optimization Framework for Learning with Noisy Labels,,"Daiki Tanaka, The University of Tokyo; Daiki Ikami, The University of Tokyo; Toshihiko Yamasaki, The University of Tokyo; Kiyoharu Aizawa,"
3112,Poster,Learning a Complete Image Indexing Pipeline,,"Himalaya Jain, Inria, Technicolor; Joaquin Zepeda, ; Patrick Perez, Technicolor Research; R_i Gribonval, Inria"
3117,Poster,Real-Time Seamless Single Shot 6D Object Pose Prediction,,"Bugra Tekin, ; Sudipta Sinha, Microsoft Research; Pascal Fua,"
3118,Poster,Inferring Co-Attention in Social Scene Videos,,"Lifeng Fan, VCLA@UCLA; Yixin Chen, VCLA@UCLA; Ping Wei, Xi'an Jiaotong University; Song-Chun Zhu,"
3120,Poster,A Network Architecture for Point Cloud Classification via Automatic Depth Images Generation,,"Lukas Rahmann, ; Riccardo Roveri, ETH Zurich; Cengiz Oztireli, ; Markus Gross,"
3123,Poster,Blind Predicting Similar Quality Map for Image Quality Assessment,,"Da Pan, Communication University of CN; Ping Shi, ; Ming Hou, ; Zefeng Ying, ; Sizhe Fu, ; Yuan Zhang,"
3141,Poster,Image Correction via Deep Reciprocating HDR Transformation,,"Xin Yang, Dalian University of Technology, City University of Hong Kong; Ke Xu, Dalian University of Technology; City University of Hong Kong; Yibing Song, Tencent AI Lab; Qiang Zhang, Dalian University of Technology; Xiaopeng Wei, Dalian University of Technology; Rynson Lau, City University of Hong Kong"
3145,Poster,Towards Human-Machine Cooperation: Evolving Active Learning with Self-supervised Process for Object Detection,,"Keze Wang, ; Liang Lin, ; Xiaopeng Yan, Sun Yat-sen University; Lei Zhang, The Hong Kong Polytechnic University"
3164,Poster,PointNetVLAD: Deep Point Cloud Based Retrieval for Large-Scale Place Recognition,,"Mikaela Angelina Uy, NUS; Gim Hee Lee, National University of SIngapore"
3170,Poster,PoseFlow: A Deep Motion Representation for Understanding Human Behaviors in Videos,,"Dingwen Zhang, ; Guangyu Guo, ; Dong Huang, Carnegie Mellon University; Fernando de la Torre, ; Junwei Han, Northwestern Polytechnical U."
3180,Poster,Leveraging Unlabeled Data for Crowd Counting by Learning to Rank,,"Xialei Liu, Computer Vision Center of UAB; Joost van de Weijer, Computer Vision Center Barcelona; Andrew Bagdanov, Computer Vision Center, Barcelona"
3208,Poster,Deep Density Clustering of Unconstrained Faces,,"Wei-An Lin, UMD; Jun-Cheng Chen, ; Carlos Castillo, ; Rama Chellappa, University of Maryland, USA"
3214,Poster,Learning Steerable Filters for Rotation Equivariant CNNs,,"Maurice Weiler, Heidelberg University; Fred Hamprecht, Heidelberg University, Germany; Martin Storath,"
3217,Poster,Radially-Distorted Conjugate Translations,,"James Pritts, Czech Technical University; Zuzana Kukelova, Czech Technical University in Prague; Viktor Larsson, Lund University; Ondrej Chum, Czech Technical University in Prague"
3219,Poster,Progressively Complementarity-aware Fusion Network for RGB-D Salient Object Detection,,"Hao Chen, City University of Hong Kong; You fu Li, City University of Hong Kong"
3220,Poster,Regularizing Deep Networks by Modeling and Predicting Label Structure,,"Mohammadreza Mostajabi, TTI-Chicago; Michael Maire, ; Greg Shakhnarovich,"
3225,Poster,Image Super-resolution via Dual-state Recurrent Neural Networks,,"Wei Han, UIUC; Shiyu Chang, ; Ding Liu, UIUC; Michael Witbrock, ; Thomas Huang,"
3236,Poster,Probabilistic Joint Face-Skull Modelling for Facial Reconstruction,,"Dennis Madsen, University of Basel; Marcel L_hi, ; Andreas Schneider, ; Thomas Vetter, U. Basel"
3241,Poster,Making Convolutional Networks Recurrent for Visual Sequence Learning,,"Xiaodong Yang, NVIDIA; Pavlo Molchanov, NVIDIA Research; Jan Kautz, NVIDIA"
3242,Poster,Zero-Shot Kernel Learning.,,"Hongguang Zhang, Data61; Piotr Koniusz, Data61/CSIRO"
3244,Poster,Deeper Look at Power Normalizations.,,"Piotr Koniusz, Data61/CSIRO; Hongguang Zhang, Data61; Fatih Porikli, NICTA, Australia"
3247,Poster,Deformable GANs for Pose-based Human Image Generation,,"Aliaksandr Siarohin , DISI, University of Trento; Enver Sangineto, University of Trento; St_hane Lathuili_e, Inria; Nicu Sebe, University of Trento"
3249,Poster,On the Duality Between Retinex and Image Dehazing,,"Adrian Galdran, INESC TEC Porto; Aitor Alvarez-Gila, Tecnalia / CVC-Universitat Autonoma de Barcelona; Alessandro Bria, University of Cassino and L.M.; Javier Vazquez-Corral, Universitat Pompeu Fabra; Marcelo Bertalmio,"
3259,Poster,Pulling Actions out of Context: Explicit Separation for Effective Combination,,"Yang Wang, Stony Brook University; Minh Hoai, Stony Brook University"
3262,Poster,An Unsupervised Learning Model for Deformable Medical Image Registration,,"Guha Balakrishnan, MIT; Adrian Dalca, ; Amy Zhao, MIT; Mert Sabuncu, Cornell; John Guttag,"
3264,Poster,Discrete-Continuous ADMM for Transductive Inference in Higher-Order MRFs,,"Emanuel Laude, TUM; Jan-Hendrik Lange, ; Jonas Schuepfer, ; Csaba Domokos, ; Laura Leal-Taixe, Technical University of Munich; Frank Schmidt, BCAI; Bjoern Andres, ; Daniel Cremers,"
3269,Poster,Multi-Scale Weighted Nuclear Norm Image Restoration,,"Noam Yair, Technion; Tomer Michaeli, Technion"
3272,Poster,Finding beans in burgers: Deep semantic-visual embedding with localization,,"Patrick Perez, Technicolor Research; Matthieu Cord, ; Louis Chevallier, technicolor; Martin Engilberge, technicolor"
3279,Poster,Transparency by Design: Closing the Gap Between Performance and Interpretabilty in Visual Reasoning,,"David Mascharka, MIT Lincoln Laboratory; Philip Tran, Planck Aerosystems; Ryan Soklaski, MIT Lincoln Laboratory; Arjun Majumdar, MIT Lincoln Laboratory"
3285,Poster,Occlusion Aware Unsupervised Learning of Optical Flow,,"Yang Wang, Baidu USA; Yi Yang, ; Zhenheng Yang, ; Liang Zhao, Baidu USA; Wei Xu,"
3286,Poster,PAD-Net: Multi-Tasks Guided Prediciton-and-Distillation Network for Simultaneous Depth Estimation and Scene Parsing,,"Dan Xu, ; Wanli Ouyang, The University of Sydney; Xiaogang Wang, Chinese University of Hong Kong; Nicu Sebe, University of Trento"
